id,price_doc
30474,5388099.84375
30475,8405596.85625
30476,5289138.0
30477,6121092.45
30478,5006472.1875
30479,8988369.63359
30480,4227939.0
30481,4201330.42109
30482,4779710.22656
30483,5126594.15937
30484,6089138.65125
30485,4840783.5
30486,3886369.04438
30487,4324379.45
30488,7039908.71719
30489,5513770.58203
30490,22363969.9187
30491,16889822.5781
30492,5987000.0
30493,14499877.4484
30494,7204629.0
30495,10319581.65
30496,8123745.26219
30497,8057155.8375
30498,4526036.32812
30499,7769345.76797
30500,11679206.0938
30501,6912079.46562
30502,3116749.75
30503,5383640.19375
30504,6334955.2
30505,11137252.7861
30506,2888487.65461
30507,4911827.68125
30508,5454061.61094
30509,7561803.25781
30510,9063782.85938
30511,6484702.14375
30512,6325142.74219
30513,4271863.18125
30514,3637093.04461
30515,9199444.89969
30516,5742540.24094
30517,11205362.4781
30518,6722580.62531
30519,4754149.2375
30520,6866089.96406
30521,5588542.13125
30522,7411167.48695
30523,6103145.51562
30524,10523186.1484
30525,10392852.5312
30526,4809822.14453
30527,4536453.80625
30528,6559381.2375
30529,6343691.9
30530,6207851.32031
30531,14295248.9266
30532,4650003.4125
30533,10597516.5938
30534,7099437.39531
30535,8950035.31875
30536,4986261.04688
30537,11762004.7172
30538,4744715.49063
30539,8414586.20063
30540,9035281.67437
30541,6335828.125
30542,2016658.9125
30543,5449998.09375
30544,7120083.95859
30545,8271100.00312
30546,4193330.72266
30547,10347948.0156
30548,4287238.99922
30549,5290533.37187
30550,11137019.4234
30551,5357852.01719
30552,1974133.68961
30553,7469538.7
30554,10413111.9078
30555,6046989.50625
30556,8889740.01047
30557,7785873.40781
30558,8336454.1875
30559,6015011.39375
30560,6343232.10313
30561,6974024.87031
30562,12798519.825
30563,4152372.1875
30564,7397894.10938
30565,7812214.575
30566,6541146.22578
30567,2011554.12031
30568,9484762.59375
30569,10154835.6594
30570,6618157.74844
30571,7575351.09375
30572,4861106.80312
30573,6012706.24688
30574,6762261.80625
30575,7133690.625
30576,4549065.68594
30577,4144575.88125
30578,2950554.39504
30579,7108870.52187
30580,4464461.42344
30581,5167376.71094
30582,11462537.2828
30583,7104243.4125
30584,4465848.8875
30585,2830742.23008
30586,8914642.53875
30587,5918131.70781
30588,7776224.78125
30589,8355431.7625
30590,12350333.6875
30591,5225998.56562
30592,6464262.98438
30593,7854621.8425
30594,7263769.28906
30595,5455309.875
30596,6387294.11797
30597,6024959.35312
30598,9078287.77688
30599,11378471.3156
30600,5069952.1875
30601,6161435.7375
30602,1954689.22031
30603,12660323.0225
30604,4562426.55313
30605,6597431.72813
30606,23511155.1562
30607,6315911.00156
30608,8987337.57656
30609,5537417.58281
30610,2842613.21953
30611,5431550.3
30612,7625884.16875
30613,7490537.56828
30614,15696030.385
30615,7353640.96875
30616,5526281.54297
30617,8917585.49062
30618,5009941.96875
30619,4163302.01016
30620,2754031.33242
30621,9402752.85938
30622,8690366.99375
30623,5896194.7125
30624,6552020.35
30625,7692638.20008
30626,6340403.1875
30627,7080872.68281
30628,6051029.71172
30629,5171248.82812
30630,4494480.42578
30631,6119572.68828
30632,4191911.575
30633,6400924.13125
30634,11514450.7297
30635,9133711.47563
30636,5422578.26875
30637,9158900.92125
30638,5534619.04219
30639,8160553.9125
30640,4702128.19375
30641,7787112.75
30642,6169030.075
30643,8410814.79375
30644,9173044.05938
30645,6200942.49844
30646,5677452.03594
30647,5220139.7057
30648,25084931.7688
30649,2724420.6
30650,4850690.92031
30651,2934083.2507
30652,4639437.54609
30653,7160384.67734
30654,4736903.90625
30655,14067224.4031
30656,3576668.21484
30657,5871759.35938
30658,11002698.7984
30659,5086646.48937
30660,8471986.67969
30661,6223773.76359
