id,price_doc
30474,5190698.03331
30475,8253566.78572
30476,6869362.62273
30477,7308891.27826
30478,5334255.11253
30479,9572989.72043
30480,4530073.02471
30481,4649827.82459
30482,5190432.98292
30483,5534007.57727
30484,5628633.62723
30485,5365070.7377
30486,3675812.07813
30487,4747362.425
30488,8250088.1705
30489,5859389.00161
30490,24114622.5454
30491,20322565.0547
30492,6481129.50405
30493,7314007.52563
30494,7721780.30985
30495,10600252.2775
30496,9545495.51152
30497,8315860.81643
30498,5553691.72496
30499,6078742.80884
30500,14214268.6933
30501,8446918.33963
30502,3294617.93105
30503,4878725.27147
30504,5878832.6857
30505,11679098.3957
30506,2959235.44754
30507,5012326.37104
30508,5582376.96941
30509,8474901.23874
30510,8071607.87409
30511,4923161.82468
30512,6408033.08191
30513,4557336.01751
30514,3917895.5083
30515,8773509.21454
30516,6167397.62108
30517,13461999.9325
30518,7881106.08059
30519,4565013.91789
30520,7434393.22731
30521,4805709.46819
30522,7173012.85468
30523,4833805.49036
30524,10838381.7497
30525,9834807.38908
30526,4907112.18658
30527,5112678.75212
30528,7239218.84227
30529,5989970.00438
30530,5633987.7934
30531,16914875.0041
30532,4861150.25318
30533,11941995.9557
30534,7676877.74969
30535,8513359.2034
30536,5560138.95262
30537,13058980.2627
30538,5072285.71922
30539,7517491.52387
30540,8384401.21444
30541,5125854.49911
30542,2310097.24592
30543,6370292.90819
30544,7642776.73195
30545,7251257.37246
30546,4476914.20494
30547,10997952.9046
30548,4704323.42628
30549,5444404.33554
30550,12461439.8652
30551,6176634.38609
30552,2160994.90509
30553,7406581.64645
30554,12534651.9955
30555,6301260.41732
30556,9750135.84526
30557,9055322.82006
30558,8563506.98323
30559,8145276.05927
30560,6593100.79755
30561,7310730.47764
30562,14751406.7611
30563,3617677.24426
30564,8508560.3296
30565,8089196.69684
30566,6309551.64994
30567,2340076.87911
30568,11049210.2822
30569,9613870.56734
30570,7268601.56496
30571,8400135.05575
30572,5189168.39262
30573,6463843.97757
30574,6682695.13438
30575,6878191.79651
30576,5132579.5214
30577,5144363.10034
30578,3217158.13785
30579,6220346.08508
30580,6442441.25242
30581,5620984.63727
30582,11329372.2889
30583,7313374.6052
30584,5360369.60901
30585,2983606.3668
30586,8549077.32403
30587,5539646.02661
30588,6712950.34879
30589,9869291.3268
30590,10581274.2189
30591,5018898.59393
30592,6622551.86594
30593,7673803.3189
30594,6795640.64379
30595,6068737.80949
30596,9823350.20156
30597,6098929.42774
30598,8608697.17672
30599,10172625.5981
30600,5694447.66177
30601,7365978.3656
30602,2083705.87372
30603,10755708.8655
30604,5260272.30717
30605,6704298.10877
30606,48783143.5145
30607,7383281.05316
30608,9285003.38022
30609,5945337.4923
30610,2935184.6849
30611,6014540.2598
30612,8452060.58691
30613,8083635.66667
30614,22162666.442
30615,7444223.81411
30616,6079116.56499
30617,10817044.1582
30618,5453404.50204
30619,4174933.48155
30620,3058702.87224
30621,11621791.4245
30622,8349374.56544
30623,6377486.91563
30624,6675826.14718
30625,8322354.06427
30626,5435178.19674
30627,8448687.79794
30628,6102188.16146
30629,6160988.34338
30630,3832252.26335
30631,6446571.95741
30632,4809739.29406
30633,6631593.25688
30634,10748862.737
30635,8488837.39323
30636,4991628.1298
30637,7862595.3997
30638,5331930.23764
30639,8310199.61743
30640,5234723.80288
30641,8779232.15936
30642,7085834.90884
30643,10860897.5478
30644,8308724.76873
30645,5586474.89662
30646,6114356.30936
30647,5997321.19785
30648,27179097.8526
30649,3121947.47504
30650,5215268.45478
30651,3273195.76182
30652,5161993.75001
30653,7716777.98956
30654,5375174.81839
30655,15502343.7816
30656,3888953.47245
30657,6752049.04049
30658,10116208.261
30659,4858743.35363
30660,7323193.09352
30661,6409814.93094
30662,8866575.39703
30663,19240928.6869
30664,14811980.4915
30665,6082959.30615
30666,3315263.73686
30667,4147532.78744
30668,8599583.46478
30669,3900317.82036
30670,3168819.61367
30671,7353201.44647
30672,15794594.5722
30673,10552656.2396
30674,12742345.5542
30675,2323962.46112
