id,price_doc
30474,4415940.22991
30475,8643095.89887
30476,5957623.76246
30477,5546464.01129
30478,4703159.81722
30479,9592075.62002
30480,4228247.55751
30481,3914682.59025
30482,4741760.66479
30483,4638676.07319
30484,5672813.24508
30485,4600670.83562
30486,3578632.66823
30487,3862032.63907
30488,7433919.25034
30489,5153148.76879
30490,19777804.868
30491,18065099.5509
30492,6009822.83101
30493,14302240.4968
30494,6886037.94198
30495,9706447.45648
30496,7567423.13676
30497,7297909.41882
30498,4555026.85316
30499,4613560.14059
30500,11273905.5765
30501,7001349.85203
30502,2919150.44549
30503,2873376.66583
30504,6355878.57788
30505,9947246.14044
30506,2632932.26929
30507,4561755.98392
30508,5245848.56287
30509,7456167.11713
30510,8680567.45556
30511,5668158.19798
30512,4866900.60825
30513,4278864.58014
30514,3525245.49634
30515,9286463.60478
30516,5209371.53051
30517,11817159.9432
30518,5960898.85441
30519,4774870.25729
30520,6482474.65908
30521,5411501.24217
30522,6709304.69459
30523,5655618.99808
30524,10708991.8736
30525,8213110.7487
30526,4673810.73878
30527,4615984.51074
30528,6431697.17781
30529,6242492.62604
30530,4570443.50324
30531,12417933.6872
30532,4731299.08786
30533,11753274.814
30534,6659047.47742
30535,8543340.04906
30536,4911917.89002
30537,11048040.0818
30538,4181531.95147
30539,7692222.28804
30540,8499836.44769
30541,5965770.44786
30542,1973362.96753
30543,5503798.20767
30544,7206891.83927
30545,8434531.36767
30546,3395566.08652
30547,10137425.8779
30548,4144814.48727
30549,4995007.91954
30550,9762793.5707
30551,5255177.73156
30552,1958671.28835
30553,5616705.1089
30554,9050228.977
30555,5994510.14634
30556,8839993.66342
30557,9197908.0558
30558,7502217.74324
30559,6762992.78698
30560,6339109.16754
30561,5654771.73187
30562,13329406.6838
30563,3729854.85435
30564,6331263.23497
30565,5734986.74997
30566,6241171.87079
30567,1972541.96291
30568,10346462.0999
30569,9773382.55366
30570,5392579.22911
30571,6991883.97562
30572,4728769.06276
30573,5759617.38814
30574,6162321.20639
30575,6733987.58588
30576,3342282.56685
30577,4137309.51081
30578,2771626.63474
30579,6383603.64308
30580,4651384.53998
30581,4834494.31849
30582,11016687.901
30583,6691213.35451
30584,4024448.58885
30585,2653692.16436
30586,8260752.04165
30587,5017721.43952
30588,6166351.77388
30589,8377729.8989
30590,10253728.2222
30591,4779295.6718
30592,5972179.42482
30593,7568611.02102
30594,7020086.3372
30595,5722030.20348
30596,5777495.39998
30597,5755651.50972
30598,8805858.79259
30599,8322506.3928
30600,4540488.09793
30601,5729735.37017
30602,1828927.18526
30603,12026546.3628
30604,4384113.03514
30605,6658589.07836
30606,15409332.1237
30607,6236103.16657
30608,8956658.85067
30609,5228460.10923
30610,2652991.25832
30611,5404588.88252
30612,8082004.79695
30613,7057655.19517
30614,16592192.1068
30615,7661074.40699
30616,5467311.38406
30617,7957890.20299
30618,4365726.51046
30619,3974904.13056
30620,2720294.8329
30621,8796344.84063
30622,8476631.78759
30623,5284702.24234
30624,6228693.85606
30625,7585538.00813
30626,6744166.51605
30627,7260392.3904
30628,5747942.76617
30629,4653963.35504
30630,3391460.77038
30631,6068732.70587
30632,3884087.16546
30633,5088886.4713
30634,11339920.9005
30635,8793200.0056
30636,3891333.07712
30637,8797405.03924
30638,6082230.87335
30639,8370040.92438
30640,4534839.37137
30641,7685423.02571
30642,5088426.86063
30643,8526795.11895
30644,8901291.65789
30645,4781338.89526
30646,5509862.1289
30647,5240207.62833
30648,18240085.0438
30649,2574505.89033
30650,5123689.56586
30651,2715173.75786
30652,4370321.59776
30653,5649140.98897
30654,4739533.60452
30655,13747701.7478
30656,3289966.69912
30657,5478235.85099
30658,10469535.8533
30659,4945863.52271
30660,8718795.35723
30661,5897002.96641
30662,7932365.30328
30663,15113206.3678
30664,11637138.9863
30665,5559783.71626
30666,2866258.4875
30667,3966776.83292
30668,8631318.68964
30669,4399129.68979
30670,2733458.85211
30671,7945725.10273
30672,14573064.6945
30673,8116820.57803
30674,9214425.88966
30675,1984619.73303
30676,5855911.69812
30677,3930505.31006
30678,15745740.2626
30679,5286007.75848
30680,4433681.73739
30681,2293566.12695
30682,7725718.58646
30683,9412812.444
30684,4926425.11537
30685,6573071.38249
30686,8858770.43005
30687,4646584.89133
30688,4734736.1772
30689,14522728.0028
30690,19245887.9384
30691,4607058.54072
30692,6301191.7192
30693,9035835.84502
30694,5926986.37605
30695,6404422.92913
30696,7916267.25628
30697,11354662.7238
30698,6088944.27128
30699,5124959.56246
30700,4753870.44825
30701,8958273.29341
30702,6740575.18679
30703,3781033.43288
30704,11818158.823
30705,9716038.98213
30706,18548888.6681
30707,3280282.66034
30708,10003002.5205
30709,5195032.29212
30710,2884063.44893
30711,4762614.67288
30712,3679716.86023
30713,4831583.64901
30714,5475380.55393
30715,4173182.9825
30716,9441477.28956
30717,6732709.23514
30718,11242760.3054
30719,7657248.71044
30720,5305935.21745
30721,2361078.57829
30722,5667393.83645
30723,5970648.24365
30724,12613147.7106
30725,6598230.6128
30726,12120419.4222
30727,9513174.21903
30728,10764451.8317
30729,3181455.89145
30730,5935242.95159
30731,6342696.52503
30732,5352278.27876
30733,11097355.315
30734,6003220.96127
30735,5549665.93829
30736,4508870.44526
30737,5157768.02039
30738,6458652.58949
30739,4002894.97132
30740,6940455.38805
30741,9829454.93801
30742,4247429.4858
30743,4688255.03707
30744,9155312.12751
30745,6161416.8052
30746,5551558.24451
30747,16897941.8027
30748,14451237.2571
30749,6422053.60473
30750,5513628.49261
30751,2799555.25738
30752,5200601.83307
30753,8676230.99098
30754,4637938.71774
30755,3464314.45987
30756,6484432.91681
30757,5163491.98926
30758,9447711.15919
30759,4841490.17623
30760,3464314.45987
30761,8361995.25726
30762,6662750.50418
30763,12227182.5729
30764,5469041.76653
30765,4621950.78146
30766,4033144.40594
30767,7122334.39985
30768,4606947.81666
30769,5508085.86737
30770,5605660.85801
30771,2904769.53591
30772,8149653.92176
30773,7928671.16774
30774,5469026.94111
30775,13150379.6677
30776,5139368.8185
30777,5694913.42086
30778,7338780.70384
30779,6429767.82647
30780,8483583.14581
30781,6137547.80635
30782,4650659.95932
30783,4794546.45028
30784,3715543.33136
30785,4947344.68264
30786,4312409.83083
30787,6104790.21191
30788,4940178.87066
30789,5277206.50095
30790,6648350.39499
30791,10073237.2816
30792,6105077.2004
30793,11724659.7693
30794,13182795.9623
30795,7031825.25676
30796,8475374.70518
30797,15373995.1815
30798,3189142.83045
30799,10776856.5128
30800,12178414.9049
30801,6227509.85237
30802,20238941.7017
30803,2964491.68194
30804,3312951.93827
30805,15814939.1558
30806,6069044.34271
30807,5831906.80064
30808,9607422.42124
30809,5180309.45838
30810,7115744.72125
30811,4061734.33195
30812,5171672.84449
30813,3745645.40088
30814,3061775.26308
30815,3380827.64077
30816,6004791.8042
30817,1933710.74214
30818,7944108.12596
30819,9234201.7885
30820,4267087.61235
30821,17794134.3911
30822,9058530.71188
30823,7180708.04794
30824,3289071.97428
30825,4043505.43926
30826,8235058.72254
30827,4938467.59662
30828,5856711.04417
30829,3880971.31077
30830,9338188.70155
30831,5191769.92871
30832,4611733.19835
30833,5793052.05914
30834,3835730.75628
30835,4460110.19063
30836,6581178.73024
30837,4961481.2328
30838,3410640.59795
30839,5916249.02049
30840,9933459.61923
30841,9460778.68765
30842,5106966.56678
30843,5100005.33936
30844,6282479.71714
30845,10425062.3481
30846,4358988.44392
30847,4412909.04318
30848,8273159.40093
30849,4004332.36354
30850,3726501.32143
30851,4829534.76679
30852,5272612.75136
30853,2971432.73963
30854,5169070.91343
30855,6926039.0506
30856,7855909.97085
30857,2251011.44465
30858,4579832.77654
30859,5625481.57881
30860,5767074.80098
30861,7070069.38512
30862,6151168.12931
30863,4372662.073
30864,6111459.44028
30865,10429122.8549
30866,7350777.97796
30867,5450539.46909
30868,8062893.74402
30869,4540569.08661
30870,3887594.26462
30871,7987605.42623
30872,4811737.26625
30873,3861922.58331
30874,4553926.47462
30875,6401635.08312
30876,4689300.38717
30877,8565702.03894
30878,6023515.55412
30879,9336162.74904
30880,6178277.59263
30881,1933638.64128
30882,11469313.7624
30883,2162084.25861
30884,6023515.55412
30885,5325000.49632
30886,7329360.76152
30887,6022351.37976
30888,4590965.42614
30889,5025301.31618
30890,7426207.50052
30891,4270126.91263
30892,4241692.63486
30893,4503128.94564
30894,6009531.77933
30895,4602696.53339
30896,4732083.95614
30897,7803253.33702
30898,6973343.80837
30899,6288040.08312
30900,2775528.16681
30901,6126058.89985
30902,1979416.7785
30903,5729208.47758
30904,7017043.90647
30905,6033277.59217
30906,5887371.98823
30907,10822585.5622
30908,4215297.43177
30909,14104025.1273
30910,7623735.90671
30911,4265229.99633
30912,6564428.59787
30913,18648152.6505
30914,4173107.81126
30915,8983478.38748
30916,5418065.4196
30917,11993502.7896
30918,6597714.44206
30919,3801032.06841
30920,4214695.30233
30921,3325297.85566
30922,5990628.71862
30923,3148108.31034
30924,4508400.27363
30925,9355004.14375
30926,4817379.05742
30927,5268383.74291
30928,4503095.88679
30929,4508400.27363
30930,10751948.0698
30931,11113558.5479
30932,3929081.51169
30933,4440920.59584
30934,13811056.945
30935,7023716.53229
30936,6355951.50749
30937,9199469.02186
30938,0.0
30939,9765801.23947
30940,6922738.69975
30941,4948796.36837
30942,2989632.91081
30943,8286785.72616
30944,5300821.00466
30945,3127606.34385
30946,13968745.8683
30947,6501327.28754
30948,8300858.56362
30949,6119566.01797
30950,6793140.71506
30951,12954140.6702
30952,7615856.22996
30953,8883545.43912
30954,5089384.2643
30955,6505726.5336
30956,6272202.04452
30957,5857741.30819
30958,29156502.8901
30959,8210847.155
30960,7282297.92137
30961,5412490.54925
30962,11250110.638
30963,3131994.23527
30964,2683634.96029
30965,6909057.81172
30966,10791864.6911
30967,9072846.35862
30968,3087211.58454
30969,3170387.34046
30970,6488954.70996
30971,11082626.239
30972,3187808.76678
30973,4527039.54867
30974,4634129.76794
30975,7793189.61101
30976,5118622.79891
30977,6424619.01037
30978,6134171.8646
30979,2736169.76943
30980,9018591.38217
30981,5492533.76627
30982,6879737.07504
30983,3582243.50011
30984,5662344.05471
30985,3527917.12411
30986,10113327.5884
30987,8559804.68829
30988,6705825.65042
30989,7957733.45737
30990,11985190.6721
30991,9513941.41505
30992,2757334.14716
30993,7605309.07916
30994,4553859.54469
30995,5592571.91229
30996,5746506.66897
30997,6893017.05611
30998,8191470.96993
30999,6992002.0389
31000,7935056.66641
31001,6221406.10098
31002,7692241.02765
31003,7175671.90625
31004,3986727.69
31005,3136561.09203
31006,7702889.47531
31007,5185519.37438
31008,3831075.89916
31009,7335020.9697
31010,5766716.56665
31011,4399402.42608
31012,6337431.30367
31013,7179863.36742
31014,13050267.2116
31015,7361566.36271
31016,4399402.42608
31017,9114125.70341
31018,4968951.55546
31019,4095142.28568
31020,5894937.78261
31021,12792936.3808
31022,18867254.0038
31023,9720472.5511
31024,4658516.21294
31025,6032766.98709
31026,6712796.48948
31027,4626721.32293
31028,3951020.55442
31029,8122832.49673
31030,6286663.13874
31031,9627429.60826
31032,10993721.2728
31033,8592503.59247
31034,5575330.75401
31035,10080833.9849
31036,6447562.09656
31037,21734947.0004
31038,4061857.43564
31039,7047325.80755
