id,price_doc
30474,4856783.74512
30475,9116882.05553
30476,6216519.01547
30477,6126736.33039
30478,5180645.77662
30479,10540399.5584
30480,4510180.19981
30481,4235147.86152
30482,5154884.79459
30483,5233890.21659
30484,6034104.72427
30485,5094094.61064
30486,3903533.81168
30487,4251171.71969
30488,8088408.75743
30489,5600544.07383
30490,22149548.9849
30491,19676110.4536
30492,6768300.61293
30493,15315704.1064
30494,7384385.29022
30495,10101032.6224
30496,8115531.77598
30497,7957409.35915
30498,4906800.11944
30499,5518143.88516
30500,12278875.6033
30501,7602383.62783
30502,3234463.9933
30503,3027415.94565
30504,6910610.06184
30505,10518318.8625
30506,2937669.62013
30507,5040897.55972
30508,5565767.74157
30509,7830128.79816
30510,9241579.82447
30511,5989319.33024
30512,5089254.21142
30513,4561413.35186
30514,3783302.25645
30515,10273418.2104
30516,5722104.70008
30517,12885409.2326
30518,6612600.92173
30519,5140332.84754
30520,7015690.13322
30521,5753061.41112
30522,7098120.13007
30523,6104406.20059
30524,11886504.9081
30525,11119684.0604
30526,5127381.04202
30527,4994542.55383
30528,7155564.71642
30529,7103726.66327
30530,5030890.31271
30531,14072854.5252
30532,5140253.31237
30533,12924562.179
30534,7150346.21093
30535,9234556.13422
30536,5322715.71081
30537,11632592.0984
30538,4577706.31851
30539,8279278.68292
30540,9282607.47077
30541,6816537.99087
30542,2205397.10865
30543,5947750.64819
30544,7700134.6174
30545,9240402.48277
30546,3711420.88989
30547,11014191.5306
30548,4451153.57315
30549,5519869.27172
30550,10823593.4979
30551,5793227.87768
30552,2174223.36326
30553,6353563.31389
30554,9574110.28649
30555,6359363.53272
30556,9268927.40504
30557,9632998.78896
30558,7950656.34707
30559,7192765.14315
30560,6958196.27065
30561,6554880.3014
30562,14642178.7578
30563,4201494.78583
30564,6912098.30665
30565,6498532.2761
30566,6774465.00079
30567,2202590.38929
30568,11536276.412
30569,10975020.4801
30570,6125692.58344
30571,7915800.35107
30572,5152784.33047
30573,6252526.91937
30574,6756754.04188
30575,7574494.63838
30576,3720668.74993
30577,4415081.72208
30578,3076435.56349
30579,6689761.19401
30580,5034256.06926
30581,5488520.52986
30582,12631814.3346
30583,7190064.09933
30584,4387805.25173
30585,2962558.74852
30586,8735320.4068
30587,5533849.06544
30588,6650823.33492
30589,8991437.21053
30590,11161575.7264
30591,5198216.85554
30592,6328442.36706
30593,8289685.02825
30594,7519031.21659
30595,6129103.32776
30596,6472476.13152
30597,6238807.31949
30598,9488017.3986
30599,8763398.17285
30600,4734558.4129
30601,6246807.35243
30602,1950443.75413
30603,12927452.6286
30604,4685510.00095
30605,7363613.60125
30606,20341243.8408
30607,6657957.19873
30608,9696497.36421
30609,5768525.38092
30610,3012419.70714
30611,5705510.12577
30612,8806754.43474
30613,7885478.28192
30614,18666153.3439
30615,8505383.38618
30616,5819384.38251
30617,9047091.35358
30618,4868194.98273
30619,4346227.8657
30620,3001649.38037
30621,9294690.04012
30622,9254841.8394
30623,5740263.72091
30624,6789251.82124
30625,8282840.15341
30626,7205003.26968
30627,7489207.76239
30628,6198240.9219
30629,5054310.2875
30630,3928842.30479
