id,price_doc
30474,5164947.0
30475,7975034.0
30476,5648822.0
30477,5638150.5
30478,4964678.0
30479,9008646.0
30480,4384994.5
30481,4269054.0
30482,4639735.0
30483,4540166.5
30484,6265999.5
30485,4864302.5
30486,3987342.75
30487,4335137.0
30488,6065779.0
30489,5679582.5
30490,21174914.0
30491,19328936.0
30492,5933137.5
30493,15929700.0
30494,6908250.5
30495,10220250.0
30496,8015040.5
30497,8328806.5
30498,4733175.5
30499,7225620.5
30500,10908778.0
30501,6857903.5
30502,3111912.5
30503,6075452.0
30504,5997886.5
30505,10721476.0
30506,3237208.75
30507,4907263.5
30508,5597948.0
30509,7592894.0
30510,9196660.0
30511,6441358.5
30512,6656224.0
30513,4394591.5
30514,4446557.5
30515,9141888.0
30516,5778296.5
30517,10383806.0
30518,6668582.0
30519,4821113.0
30520,6568180.5
30521,5603600.0
30522,7770064.0
30523,6147678.0
30524,10015648.0
30525,9366310.0
30526,4907786.0
30527,5259773.0
30528,6100359.5
30529,6152377.0
30530,6335071.0
30531,13573470.0
30532,4770129.5
30533,9876558.0
30534,7225556.5
30535,9195504.0
30536,5421289.5
30537,11020580.0
30538,5302386.0
30539,7991030.5
30540,9257270.0
30541,6201294.5
30542,2369869.75
30543,5389726.0
30544,7131951.5
30545,8051902.0
30546,4195989.5
30547,9206134.0
30548,4304120.0
30549,4968361.5
30550,10638868.0
30551,5081411.5
30552,2215472.5
30553,6967360.5
30554,10877886.0
30555,6125346.0
30556,8916062.0
30557,8202457.5
30558,8897794.0
30559,6168162.5
30560,5900527.5
30561,6918085.0
30562,11552728.0
30563,4687740.0
30564,7006768.5
30565,6986257.0
30566,6748002.0
30567,2369869.75
30568,10611354.0
30569,9038634.0
30570,6324987.0
30571,7342335.5
30572,4917159.5
30573,6030084.0
30574,6500047.5
30575,6794874.5
30576,4664243.0
30577,4617216.0
30578,3362082.5
30579,7126900.0
30580,4956835.0
30581,4979591.0
30582,10920248.0
30583,6908204.0
30584,4720341.5
30585,3325594.25
30586,9200250.0
30587,5950109.5
30588,7094354.0
30589,7706842.0
30590,13233612.0
30591,5203912.0
30592,6691216.5
30593,8096384.0
30594,6990821.0
30595,5649871.0
30596,6589661.0
30597,6026598.0
30598,9341478.0
30599,10663594.0
30600,5638037.0
30601,6099699.0
30602,2273183.25
30603,11594044.0
30604,4657069.5
30605,6214177.5
30606,20675268.0
30607,6668073.5
30608,8125345.0
30609,5696288.0
30610,3051121.5
30611,5592811.5
30612,7464529.0
30613,7977102.0
30614,16451822.0
30615,7660819.5
30616,5610408.0
30617,8822166.0
30618,4767967.5
30619,4559656.5
30620,2956754.5
30621,9043886.0
30622,7949909.5
30623,6184586.0
30624,6696872.5
30625,7930927.5
30626,6141888.0
30627,7526775.0
30628,6026598.0
30629,5175725.5
30630,4702093.5
30631,6167055.5
30632,4007615.75
30633,5724735.5
30634,11187150.0
30635,9295708.0
30636,5226428.5
30637,9256934.0
30638,6255975.5
30639,7268706.5
30640,4588948.0
30641,7849552.5
30642,5798632.5
30643,7889904.0
30644,9341478.0
30645,7270244.0
30646,5097280.0
30647,4992272.5
30648,21485036.0
30649,2808811.0
30650,5048942.0
30651,3353853.25
30652,4533815.5
30653,6757441.5
30654,4529200.5
30655,11619834.0
30656,3884109.75
30657,6294054.0
30658,8228183.5
30659,4910298.0
30660,8196301.0
30661,6352668.5
30662,8701746.0
30663,12626534.0
30664,12198552.0
30665,5696288.0
30666,3009206.0
30667,4267996.5
30668,8882122.0
30669,4716087.5
30670,2427132.0
30671,8355549.0
30672,12372082.0
30673,10407176.0
30674,10791612.0
30675,2369869.75
30676,7187798.5
30677,4658243.0
30678,21725660.0
30679,5799596.0
30680,5800839.0
30681,2439091.75
30682,7802021.5
30683,9354340.0
30684,5446440.5
30685,7335251.0
30686,9001326.0
30687,4927910.0
30688,4616794.0
30689,13952706.0
30690,21447698.0
30691,4870399.0
30692,6279780.0
30693,10627498.0
30694,5300048.5
30695,6778937.5
30696,6478914.0
30697,11135382.0
30698,7724939.5
30699,5435100.5
30700,4917159.5
30701,9341478.0
30702,6363920.0
30703,3826584.0
30704,11257168.0
30705,8560736.0
30706,22345460.0
30707,3954049.25
30708,13388742.0
30709,5826377.0
30710,7528760.0
30711,4574791.0
30712,3901557.25
30713,6612636.0
30714,6890467.0
30715,3888076.5
30716,9379996.0
30717,6436269.5
30718,11961366.0
30719,12384350.0
30720,6668968.5
30721,5561727.5
30722,7278619.0
30723,6027346.0
30724,11436130.0
