id,price_doc
30474,4410848.90965
30475,8501824.85625
30476,5251377.18563
30477,5358120.02427
30478,5002145.9375
30479,9527717.89578
30480,4300990.30625
30481,4179546.06484
30482,4388296.08668
30483,5183878.70625
30484,5956472.0925
30485,7219907.842
30486,3951568.70437
30487,4247145.70083
30488,6823523.79844
30489,5545060.61484
30490,21253453.9688
30491,14505864.0758
30492,5906103.87135
30493,14393131.4255
30494,7249158.0
30495,10847331.1716
30496,7619427.73281
30497,7414750.40625
30498,4187337.5564
30499,7251790.05323
30500,10561853.4667
30501,7504648.14367
30502,3040387.5
30503,5362433.94846
30504,6898166.18167
30505,11356694.4637
30506,2795682.63305
30507,4977248.19375
30508,5321879.65547
30509,7917604.78882
30510,8278950.53383
30511,6234443.58368
30512,6359466.62534
30513,4309090.31875
30514,3731656.6432
30515,8841991.45516
30516,5749118.68781
30517,7839107.32442
30518,6435116.17031
30519,4842811.81676
30520,6978444.24344
30521,4503610.85324
30522,7612468.56344
30523,6654654.76876
30524,8671200.08698
30525,8490616.58934
30526,4888886.70703
30527,4706836.00312
30528,6267851.14296
30529,6120735.79148
30530,5196402.78479
30531,14360439.689
30532,4424232.38906
30533,9315552.12764
30534,8774633.53409
30535,8839551.35024
30536,5171084.375
30537,11706228.3084
30538,4553821.34687
30539,8637467.59219
30540,8813821.64606
30541,6295539.91728
30542,1978728.40781
30543,5469875.15942
30544,7474920.37965
30545,8350089.19707
30546,3858426.64141
30547,10455072.7125
30548,4311445.29922
30549,5362203.32891
30550,11095825.1922
30551,4231498.92988
30552,1915520.55188
30553,6108604.46165
30554,10117442.2975
30555,6129339.5625
30556,9085151.31687
30557,7128674.24834
30558,8840939.08846
30559,5590892.39777
30560,6348964.63105
30561,7679402.16006
30562,13106324.4
30563,3768521.25
30564,8125159.86314
30565,8256364.28974
30566,6543477.37266
30567,2004039.26602
30568,10345050.788
30569,10141684.274
30570,6873970.33225
30571,7589893.82812
30572,4975414.9375
30573,5843396.00215
30574,6275003.03122
30575,6971622.28848
30576,4093137.55588
30577,3793990.37672
30578,2876105.66801
30579,7494759.98506
30580,4248041.32632
30581,4498298.52152
30582,9620561.03171
30583,7236975.275
30584,4848917.70295
30585,2716006.33477
30586,9288613.45642
30587,5366622.40391
30588,7306718.3797
30589,8244234.85411
30590,11985886.9913
30591,5010391.19489
30592,6584810.72683
30593,7540643.95781
30594,7750256.14688
30595,5778602.39058
30596,6299252.75
30597,6104758.2236
30598,8879427.98834
30599,10556652.2661
30600,4724312.0625
30601,6149940.05539
30602,1899013.02656
30603,11652372.7868
30604,4706590.33248
30605,6443521.79256
30606,21107628.9275
30607,6119106.14531
30608,8943175.05469
30609,5546890.02656
30610,2728476.11953
30611,5305016.56953
30612,7152843.60221
30613,8684679.26375
30614,15256896.1489
30615,7094034.50772
30616,5395098.84219
30617,8331561.00626
30618,4758656.87973
30619,3975577.21641
30620,2638899.47148
30621,9425008.40192
30622,7872533.51576
30623,6222751.56
30624,6286070.2
30625,7913350.17523
30626,5892609.30058
30627,6691440.70525
30628,6254209.98477
30629,5358051.68101
30630,4269738.64609
30631,6097720.55234
30632,3920060.91509
30633,6721232.96055
30634,10549612.9689
30635,8961964.50487
30636,5143109.95632
30637,9189875.45625
30638,6239026.75211
30639,9435920.39039
30640,4587393.99219
30641,7820804.7
30642,6321720.84316
30643,8895135.98208
30644,9023017.58575
30645,4759840.38594
30646,5313944.53818
30647,5114792.98531
30648,19663495.2319
30649,2723002.6
30650,5193216.0401
30651,2849131.14844
30652,4705339.21569
30653,6794686.63516
30654,4736545.71094
30655,14303092.0472
30656,3582135.00938
30657,5725214.37533
30658,10369672.3109
30659,5090722.17562
30660,7947982.80337
30661,6190981.23188
30662,8753437.35
30663,16631295.0094
30664,14285444.4373
30665,5638755.29766
30666,2701091.50664
30667,4603897.84266
30668,9588072.98906
30669,4820270.09922
30670,2649605.75812
30671,7867589.34862
30672,14719262.0175
30673,9698633.95284
30674,10307508.3129
30675,1976166.25781
30676,7186125.86532
30677,4543768.35718
30678,17976316.65
30679,5061215.29842
30680,5214780.65923
30681,2241002.96875
30682,7742543.25597
30683,9446281.44944
30684,4636630.24303
30685,6270099.8841
30686,8895822.7125
30687,4894901.57812
30688,3511654.71263
