id,price_doc
30474,5957824.06509
30475,9049730.77916
30476,5411986.70074
30477,5443495.6575
30478,5451448.25485
30479,10323145.1835
30480,4688861.70221
30481,4348124.40552
30482,3923946.73117
30483,5679553.79129
30484,6510635.85781
30485,3779696.29458
30486,3873428.15242
30487,4814984.97262
30488,8443502.1869
30489,5640779.21641
30490,23779772.7796
30491,18546734.2273
30492,5269204.48646
30493,15681938.7603
30494,7699971.55568
30495,10599939.1987
30496,8325835.12514
30497,8420388.91331
30498,5412531.07345
30499,6945204.79336
30500,11513345.0379
30501,7968798.80028
30502,3171840.87861
30503,4782863.96018
30504,6771616.14122
30505,12460067.5856
30506,3044613.25576
30507,5114229.51727
30508,6081880.51737
30509,6591413.67486
30510,9209425.48355
30511,7286828.00479
30512,5585034.61543
30513,4705238.48209
30514,4118223.30431
30515,10289399.1399
30516,6146093.85423
30517,7864645.02431
30518,7614105.6469
30519,5510487.0702
30520,7541867.74485
30521,3753327.37245
30522,7665247.26244
30523,6106727.9674
30524,9645979.71455
30525,6834228.76828
30526,5312057.39479
30527,5043049.91751
30528,7374112.03011
30529,6633783.81782
30530,5660100.47977
30531,14694705.3739
30532,5264157.00776
30533,11909916.2378
30534,5368203.75107
30535,9241008.89799
30536,5468059.54814
30537,12650497.3008
30538,4492305.39805
30539,8817035.82987
30540,9151835.33497
30541,6609976.67553
30542,2183820.14924
30543,6137108.19489
30544,7776711.71811
30545,9701442.08371
30546,4292146.12253
30547,11100617.7319
30548,4631728.441
30549,5483592.82498
30550,11557680.3007
30551,6041706.86598
30552,2152076.18696
30553,7427253.80501
30554,9482782.21007
30555,6509968.23894
30556,9149467.12344
30557,9225323.22299
30558,6482625.7053
30559,6624282.67711
30560,6520832.98938
30561,8257148.34679
30562,10980061.9567
30563,6108578.82862
30564,6924053.5214
30565,7716879.92036
30566,7471304.62195
30567,2161086.57256
30568,9085279.52349
30569,11262352.0778
30570,6620302.60105
30571,8829242.44652
30572,5363209.13731
30573,6256283.03097
30574,7599998.16262
30575,7067491.30595
30576,4926603.71408
30577,3561797.56645
30578,3298891.05433
30579,7226111.26119
30580,5870003.66757
30581,5134352.4363
30582,10462660.5255
30583,7550844.96428
30584,4502664.56653
30585,2931430.34133
30586,8892053.80844
30587,5823831.83841
30588,7211088.58674
30589,9936804.24908
30590,11476591.6735
30591,6177149.16513
30592,7599203.9103
30593,8542822.79034
30594,7100959.34061
30595,4478340.78238
30596,6847220.22577
30597,6267292.85802
30598,8574909.61786
30599,11182130.1271
30600,2800624.89781
30601,6349538.73573
30602,2115001.05864
30603,11339763.1296
30604,5249705.87694
30605,6526587.94737
30606,23088531.1501
30607,4863314.22325
30608,10013614.3781
30609,5989885.46759
30610,3128728.47725
30611,6124298.33724
30612,9184584.13752
30613,9048795.88745
30614,10626208.4687
30615,8507417.36126
30616,6250621.67692
30617,8621558.69748
30618,5660664.75433
30619,4048843.59959
30620,3006534.51172
30621,7822015.03487
30622,7807586.44574
30623,5992127.01017
30624,7217902.31311
30625,8467696.20829
30626,6220320.55993
30627,5851420.87708
30628,6123066.83494
30629,6067159.61812
30630,4352557.42746
30631,6690004.02443
30632,4471366.68202
30633,5098674.53961
30634,9388362.61411
30635,8694266.85333
30636,6089760.23678
30637,10511140.7528
30638,7352077.33446
30639,8383310.41826
30640,5039370.73578
30641,8505397.27843
30642,6848987.52736
30643,9159682.56517
30644,8299929.78947
30645,6902674.442
30646,5308962.07092
30647,5299971.91422
30648,19041533.0997
30649,2958946.94285
30650,4960186.71014
30651,3083046.39556
30652,5420711.03989
30653,7831328.84897
30654,4978544.99442
30655,14468490.4679
30656,3767027.24173
30657,6853773.71505
30658,12514392.5816
30659,5426378.65066
30660,8959623.73564
30661,6892727.16187
30662,8928488.97056
30663,19187251.9629
30664,12951767.4108
30665,6012302.22953
30666,3178042.37296
30667,4695033.61489
30668,10225686.5504
30669,5342614.11438
30670,3104493.96895
30671,8469040.60258
30672,17353384.7242
30673,9927519.64567
30674,10676496.3016
30675,2209496.95057
30676,7561867.78627
30677,3558610.64647
30678,20561997.3279
30679,5757146.04752
30680,5377732.92111
30681,2511971.55541
30682,8766678.1335
30683,10216056.0944
30684,5645706.52556
30685,5842414.10367
30686,10396626.2685
30687,5238849.6957
30688,5122569.66379
30689,15358346.6833
30690,20900073.953
30691,5539539.96594
30692,5594241.65423
30693,11001880.3488
30694,6377062.45552
30695,6440463.56878
30696,6917200.21073
30697,11093598.1373
30698,4264069.06098
30699,5086519.9677
30700,5475827.50784
30701,8449046.28189
30702,7757569.36523
30703,4047999.01195
30704,13277728.3503
30705,8990195.81783
30706,22343422.5025
30707,3541484.78866
30708,11724478.7376
30709,6303712.54077
30710,6866933.05967
30711,5096710.69754
30712,3514929.70394
30713,4697418.90479
30714,6297229.88676
30715,4504270.25795
30716,9357780.73768
30717,7265020.68351
30718,7847981.35178
30719,13366740.8964
30720,7409188.75089
30721,4197186.62442
30722,7352401.54906
30723,6398514.02112
30724,13378456.8676
30725,7298435.34981
30726,11837406.3953
30727,10592029.9755
30728,10708803.2935
30729,3533146.67507
30730,6833105.18074
30731,6808291.58552
30732,4719444.45168
30733,11633197.2923
30734,7190787.03303
30735,5845825.40517
30736,3692625.22788
30737,6025865.628
30738,6066024.446
30739,4711173.5471
30740,7277692.80812
30741,9850858.54892
30742,4696923.50849
30743,5323210.25767
30744,9841602.27934
30745,7179140.55219
30746,6069774.65031
30747,16710281.1014
30748,16261488.7391
30749,6441438.47714
30750,7291893.90851
30751,2383751.55149
30752,7690450.79709
30753,11091175.7905
30754,3853714.92599
30755,3795655.14357
30756,5547507.55465
30757,6921751.08393
30758,8512655.87419
30759,5043571.30795
30760,3774501.88656
30761,8055153.72364
30762,7100175.05402
30763,14266985.8497
30764,5946354.57977
30765,5918409.8731
30766,3903732.45596
30767,8518330.80987
30768,5095139.51584
30769,6831783.90057
30770,6054240.28896
30771,3311306.27769
30772,9766563.57177
30773,8785086.05166
