id,price_doc
30474,5824831.875
30475,8306369.1375
30476,5884204.59375
30477,6191051.81406
30478,5305310.63281
30479,10339920.3241
30480,4592267.34219
30481,4408132.98516
30482,5391786.575
30483,5437569.23672
30484,6234331.89437
30485,5259722.14688
30486,3688115.59781
30487,4580925.50625
30488,7932030.28437
30489,5582181.38594
30490,24244142.7
30491,18861524.5625
30492,6336187.75781
30493,14440005.1172
30494,8085007.22656
30495,11429439.7938
30496,6292011.30594
30497,7819287.59531
30498,4230808.17188
30499,5902164.53516
30500,12017503.125
30501,7103799.7875
30502,3376835.60156
30503,3132563.77187
30504,6705807.225
30505,9958717.80891
30506,2823310.73102
30507,5015491.44375
30508,5884890.01328
30509,8049052.86406
30510,9171251.87031
30511,6308239.24688
30512,4935944.35547
30513,4578317.38594
30514,3628314.85352
30515,10617844.6055
30516,6324826.16016
30517,12802259.095
30518,7598351.24563
30519,5084244.65938
30520,7655635.14422
30521,3877641.34844
30522,7223685.91125
30523,5006647.18125
30524,10591674.6328
30525,14288882.3125
30526,5196124.39844
30527,5102358.64687
30528,6850251.93125
30529,6572634.675
30530,6539563.27813
30531,14944518.1266
30532,4320628.50312
30533,12498410.9375
30534,7492918.36563
30535,9426840.48563
30536,5369631.09375
30537,13070606.0734
30538,4980110.23125
30539,7553270.83
30540,9491785.85953
30541,8637886.40625
30542,2182278.63984
30543,5243778.70937
30544,6455120.81328
30545,9959934.39375
30546,3868481.35781
30547,10920763.6828
30548,4446501.42422
30549,5712486.73047
30550,10901724.925
30551,5970617.63906
30552,2087253.1482
30553,5833900.26562
30554,10041998.9281
30555,6338558.59844
30556,9118003.71266
30557,7896348.54531
30558,8377478.82812
30559,5309246.1625
30560,7109538.45
30561,8367382.31094
30562,13901103.8125
30563,4623868.85156
30564,7765223.05
30565,8547492.525
30566,7047704.76016
30567,2161667.07422
30568,12697086.8531
30569,9844069.725
30570,6035466.9375
30571,7673049.31641
30572,5316949.1625
30573,6403601.76562
30574,6444150.71406
30575,7000803.30469
30576,4702236.01875
30577,3752663.52188
30578,2995959.28672
30579,5988891.93125
30580,4215978.43125
30581,5277784.12031
30582,13425779.1578
30583,7417496.40625
30584,3224971.3375
30585,3135013.81484
30586,7485011.60945
30587,5837364.61797
30588,7935728.2375
30589,8209114.54062
30590,9585269.19922
30591,4964532.3
30592,4694262.07031
30593,6952547.40188
30594,5834134.36797
30595,5833231.95
30596,6600405.4875
30597,6535618.125
30598,9640761.26641
30599,11965459.575
30600,3707503.07422
30601,5857125.8625
30602,1957992.89844
30603,13377394.4672
30604,4048806.91875
30605,7376738.10625
30606,23410792.5781
30607,5591333.72656
30608,10100892.9562
30609,5741109.36484
30610,3115056.32734
30611,5751500.96094
30612,8619964.8375
30613,8018785.79734
30614,19876648.1442
30615,7130889.12812
30616,5789897.38437
30617,8784042.95781
30618,4474745.25469
30619,5042799.56953
30620,2826885.64062
30621,10089484.4375
30622,9172331.96719
30623,5038393.09219
30624,6746681.79375
30625,8236734.97305
30626,5963108.58438
30627,7206127.625
30628,6339352.36094
30629,5039134.76719
30630,4384953.45234
30631,6369206.71875
30632,4435780.68281
30633,6056320.275
30634,12040351.4344
30635,9736177.70344
30636,5232048.3
30637,9360337.12625
30638,5814099.83438
30639,9481501.0375
30640,4879514.5875
30641,8773975.925
30642,6628346.12813
30643,8018991.09687
30644,9689118.10313
30645,5952975.85312
30646,5908646.45
30647,5449345.54664
30648,26061213.0469
30649,2613232.93359
30650,3805616.99453
30651,2817503.54703
30652,4725314.80625
30653,7683996.73359
30654,4927977.4375
30655,14512785.7578
30656,3660842.52422
30657,5062389.60938
30658,10995594.1656
30659,4793514.1475
30660,8480447.69531
30661,6971805.15109
30662,7323317.34844
30663,14377871.3063
30664,14474701.6219
30665,5939996.85234
30666,2798058.38164
30667,4325909.58398
30668,9380201.17031
30669,5229724.43672
30670,2682270.97031
30671,8071886.41875
30672,15197304.3269
30673,9534993.275
30674,13599671.3
30675,2153480.61641
30676,7192259.29375
30677,3384857.73438
30678,16588440.1438
30679,4725625.28125
30680,4442459.23125
30681,2457331.31359
30682,9140198.30469
30683,10079511.1211
30684,5163186.54375
30685,7699162.19687
30686,9614722.75312
30687,5322145.625
30688,5142731.48156
30689,18729662.7562
30690,27007089.95
30691,5323223.94688
30692,6617133.42812
30693,10290564.5906
30694,5517207.10938
30695,7884464.175
30696,7131654.4875
30697,13302043.3875
30698,3991257.50937
30699,3818582.73828
30700,5303033.61719
30701,9687999.69469
30702,7466496.67969
30703,4193506.38
30704,13087964.7922
30705,10768488.2266
30706,23327740.8
30707,3579000.49773
30708,11904070.2375
30709,5595878.54
30710,7082752.44609
30711,5175734.8
30712,3981709.20469
30713,5911885.93125
30714,5797940.54063
30715,4234865.84031
30716,10087237.4455
30717,6449208.5
30718,11077935.475
30719,14090332.8516
30720,6355200.34844
30721,3047232.6625
30722,7482805.3625
30723,6299475.90234
30724,11907237.2783
30725,5875990.99219
30726,10661489.7656
30727,10647405.3137
30728,12987346.582
30729,3435110.39016
30730,5266012.09687
30731,6473917.73438
30732,4532792.34375
30733,10400029.2687
30734,6295549.14375
30735,5988376.83555
30736,3589933.6375
30737,7814203.65469
30738,6183717.75938
30739,4593226.75906
30740,7407275.87891
30741,9713322.21641
30742,4425494.51953
30743,5393837.7875
30744,8453159.61914
30745,6555853.125
30746,6048162.68789
30747,16362663.075
30748,15427322.1
30749,5785791.75625
30750,7223001.435
30751,3401060.49063
30752,7927443.99844
30753,10051378.3734
30754,4120091.69766
30755,3947976.61133
30756,5291196.70664
30757,5521489.21094
30758,10491648.1875
30759,5947745.04844
30760,3851477.90078
30761,10377049.7641
30762,6882971.91406
30763,13794779.2938
30764,5740834.75547
30765,4656666.10156
30766,4111444.26867
30767,8678754.11719
30768,4729243.68438
30769,6546577.4875
30770,5673297.875
30771,3139801.89453
30772,7115618.38125
30773,8260172.625
30774,5866519.94609
30775,13120637.6172
30776,5042993.06953
30777,5734162.84609
30778,8946334.3
30779,5845278.78281
30780,9106743.24688
30781,7055051.93687
30782,5688417.96875
30783,5101914.26562
30784,3949653.22266
30785,5131981.2375
30786,4596142.31719
30787,6412778.925
30788,5257126.32031
30789,6390089.1375
30790,6203633.59687
30791,10255209.1203
30792,6650414.28
30793,13545560.9363
30794,17079569.7562
30795,11152735.1719
30796,8552883.39844
30797,17431262.0562
30798,3324074.1
30799,10529286.0422
30800,12107737.4844
30801,6479313.24219
30802,23123993.025
30803,2831480.12383
30804,3203376.71437
30805,16335501.0469
30806,6531916.27359
30807,6099684.45469
30808,10640415.8906
30809,5300109.47977
30810,12629586.5781
30811,4112479.63359
30812,4534674.58828
30813,4614396.02344
30814,3129347.62969
30815,4033130.17656
30816,7480773.19687
30817,1959569.91641
30818,8472877.02656
30819,7201213.5
30820,4198164.15391
30821,23578634.0625
30822,10787432.5547
30823,7784516.1125
30824,3644501.32812
30825,3738356.04375
30826,11432648.3406
30827,4475488.10625
30828,5310112.175
30829,5091580.71094
30830,7900408.22484
30831,6068734.95938
30832,5962108.00937
30833,5421377.025
30834,4318306.17188
30835,5968927.07812
30836,6503885.69766
30837,5022459.075
30838,4644593.30938
30839,6691003.42969
30840,8918648.73281
30841,11698052.6625
30842,6588466.21094
30843,5642443.73594
30844,5682625.0125
30845,9776182.37656
30846,4733158.05
30847,5727502.79609
30848,8958858.16719
30849,4854668.08203
30850,3956543.85703
30851,5168730.90703
30852,8013254.31328
30853,3496380.44062
30854,6590494.35
30855,8044986.83891
30856,10258622.5437
30857,2358705.23133
30858,4710086.08594
30859,5580490.94531
30860,4538992.5
30861,9543321.55687
30862,6920629.62969
30863,5181260.15625
30864,5705368.72266
30865,10033843.0222
30866,8292854.05312
30867,6218626.29688
30868,8708660.73281
30869,5460129.15937
30870,1588936.3418
30871,8982850.21875
30872,4709243.83617
30873,3949209.57422
30874,5264012.99062
30875,6264985.0625
30876,5395893.36563
30877,8751794.08125
30878,6039232.17906
30879,8295174.5625
30880,6595468.75
30881,1985479.32734
30882,10331914.9281
30883,2850046.91562
30884,6019377.53547
30885,3996948.52734
30886,7406908.86719
30887,5025766.12734
30888,5087170.24219
30889,5806138.75625
30890,7873856.0625
30891,4167847.40992
30892,4099334.19227
30893,4646158.65469
30894,5800618.6875
30895,4676749.88578
30896,6548967.56094
30897,8787927.90937
30898,5976135.50063
30899,6056011.84359
30900,2812629.08672
30901,6971905.19531
30902,2212479.01641
30903,7149173.52656
30904,8024627.97187
30905,6039796.77641
30906,5034586.00781
30907,11174222.2703
30908,4211885.96719
30909,14367417.325
30910,7913415.34688
30911,4576354.77969
30912,5401783.125
30913,19629402.6094
